Sentence,Word,POS,Tag
,socha,IN,O
,jae,IN,O
,to,IN,O
,sb,IN,O
,se,IN,O
,pehle,IN,O
,ap,IN,O
,ko,IN,O
,nikalna,IN,O
,lazmi,IN,O
,hai,IN,O
,
Sentence: 2475,Executive,IN,O
,Chairman,IN,O
,Pal,IN,B-per
,Karwet,IN,I-per
,ne,IN,O
,kaha,IN,O
,hai,IN,O
,musafiroun,IN,O
,ki,IN,O
,tadaad,IN,O
,mein,IN,O
,kami,IN,O
,ke,IN,O
,kayi,IN,O
,asbaab,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 2476,Hussain,IN,B-per
,Shaheed,IN,I-per
,Suhrawardy,IN,I-per
,mulk,IN,O
,mein,IN,O
,jamhori,IN,O
,siyasat,IN,O
,ke,IN,O
,sab,IN,O
,se,IN,O
,barhe,IN,O
,alambardar,IN,O
,+-+-,IN,O
,haq,IN,O
,go,IN,O
,aur,IN,O
,belos,IN,O
,politician,IN,O
,the,IN,O
,
Sentence: 2477,tafteesh,IN,O
,se,IN,O
,pata,IN,O
,chala,IN,O
,ke,IN,O
,mulzimin,IN,O
,ghair,IN,O
,qanooni,IN,O
,tor,IN,O
,per,IN,O
,raqam,IN,O
,ki,IN,O
,muntaqili,IN,O
,ka,IN,O
,kaarobar,IN,O
,chalarahe,IN,O
,the,IN,O
,.,IN,O
,
Sentence: 2478,khan,IN,B-per
,ke,IN,O
,youthiyon,IN,O
,jeetne,IN,O
,walon,IN,O
,mein,IN,O
,umeed,IN,O
,karta,IN,O
,hun,IN,O
,ke,IN,O
,ab,IN,O
,khan,IN,O
,ab,IN,O
,har,IN,O
,mushkil,IN,O
,waqt,IN,O
,main,IN,O
,sath,IN,O
,dega,IN,O
,chahay,IN,O
,assembly,IN,O
,ho,IN,O
,
Sentence: 2479,Bahareh,IN,B-per
,Zare,IN,I-per
,Bahari,IN,I-per
,jinhon,IN,O
,ne,IN,O
,2018,IN,O
,ke,IN,O
,intercontinental,IN,O
,muqaabla,IN,O
,husn,IN,O
,mein,IN,O
,Iran,IN,B-loc
,ki,IN,O
,numaindagi,IN,O
,ki,IN,O
,thi,IN,O
,+-+-,IN,O
,is,IN,O
,waqt,IN,O
,philippine,IN,B-loc
,ke,IN,O
,immigration,IN,B-org
,bureau,IN,I-org
,ki,IN,O
,zair-e-hirasat,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 2480,main,IN,O
,teri,IN,O
,biwi,IN,O
,hun,IN,O
,koi,IN,O
,kutia,IN,O
,nahi,IN,O
,jo,IN,O
,har,IN,O
,waqt,IN,O
,hukam,IN,O
,deta,IN,O
,rehta,IN,O
,hai,IN,O
,
Sentence: 2481,west,IN,B-loc
,indies,IN,I-loc
,>ka,IN,I-loc
,doura,IN,I-loc
,khatam,IN,I-loc
,hochuka,IN,I-loc
,hai,IN,I-loc
,aur,IN,I-loc
,ab,IN,I-loc
,team,IN,I-loc
,ki,IN,I-loc
,watan,IN,I-loc
,wapsi,IN,I-loc
,honay,IN,I-loc
,wali,IN,I-loc
,hai,IN,I-loc
,.,IN,I-loc
,
Sentence: 2482,discover,IN,O
,ananya,IN,O
,hain,IN,O
,apko,IN,O
,phly,IN,O
,b,IN,O
,ik,IN,O
,bar,IN,O
,di,IN,O
,thi,IN,O
,ayat,IN,O
,hyna,IN,O
,
Sentence: 2483,Saray,IN,O
,nae,IN,O
,karte,IN,O
,yar,IN,O
,.,IN,O
,.,IN,O
,Par,IN,O
,kuch,IN,O
,log,IN,O
,lalach,IN,O
,aur,IN,O
,hawis,IN,O
,zada,IN,O
,hotay,IN,O
,hain,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,Jo,IN,O
,kam,IN,O
,wo,IN,O
,karte,IN,O
,wo,IN,O
,bht,IN,O
,sharamnaak,IN,O
,hai,IN,O
,
Sentence: 2484,Allah,IN,O
,tumhary,IN,O
,dilon,IN,O
,key,IN,O
,haal,IN,O
,se,IN,O
,waqif,IN,O
,hai,IN,O
,
Sentence: 2485,chirri,IN,O
,baba,IN,O
,jugno,IN,O
,ki,IN,O
,pimp,IN,O
,geeri,IN,O
,ke,IN,O
,paisay,IN,O
,wasool,IN,O
,karta,IN,O
,hai,IN,O
,apnay,IN,O
,gahkon,IN,O
,saay,IN,O
,
Sentence: 2486,Mohammad,IN,B-per
,Raees,IN,I-per
,Nami,IN,O
,ek,IN,O
,waalid,IN,O
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,mein,IN,O
,rozana,IN,O
,muqami,IN,O
,akhbaron,IN,O
,mein,IN,O
,school,IN,O
,intizamia,IN,O
,ki,IN,O
,taraf,IN,O
,se,IN,O
,bachon,IN,O
,ko,IN,O
,school,IN,O
,bhejnay,IN,O
,ke,IN,O
,bajaye,IN,O
,khaas,IN,O
,waqt,IN,O
,ke,IN,O
,douran,IN,O
,unke,IN,O
,liye,IN,O
,nasabi,IN,O
,mawaad,IN,O
,haasil,IN,O
,karne,IN,O
,ke,IN,O
,ishtiharaat,IN,O
,dekhta,IN,O
,hon,IN,O
,.,IN,O
,
Sentence: 2487,2015,IN,O
,mein,IN,O
,Paris,IN,B-loc
,mein,IN,O
,mousamiyati,IN,O
,tabdeeli,IN,O
,se,IN,O
,mutaliq,IN,O
,Manzoor,IN,O
,kiye,IN,O
,gaye,IN,O
,muahiday,IN,O
,mein,IN,O
,aalmi,IN,O
,darjah,IN,O
,hararat,IN,O
,ko,IN,O
,2,IN,O
,degree,IN,O
,centi,IN,O
,grade,IN,O
,se,IN,O
,kam,IN,O
,(,IN,O
,3,IN,O
,.,IN,O
,6,IN,O
,height,IN,O
,),IN,O
,tak,IN,O
,mehdood,IN,O
,karne,IN,O
,par,IN,O
,ittafaq,IN,O
,kiya,IN,O
,gaya,IN,O
,tha,IN,O
,.,IN,O
,
Sentence: 2488,gas,IN,O
,aur,IN,O
,bijli,IN,O
,ke,IN,O
,bills,IN,O
,jama,IN,O
,kraney,IN,O
,ki,IN,O
,muddat,IN,O
,barha,IN,O
,ker,IN,O
,15,IN,O
,din,IN,O
,kernay,IN,O
,ka,IN,O
,faisla,IN,O
,kiya,IN,O
,gaya,IN,O
,hai,IN,O
,
Sentence: 2489,Karkun,IN,O
,ne,IN,O
,ye,IN,O
,bhi,IN,O
,aiteraaf,IN,O
,kiya,IN,O
,ke,IN,O
,is,IN,O
,ne,IN,O
,ye,IN,O
,ghadiyaan,IN,O
,das,IN,O
,+-+-,IN,O
,das,IN,O
,hazaar,IN,O
,Dirham,IN,O
,mein,IN,O
,ek,IN,O
,Ashayi,IN,O
,ko,IN,O
,farokht,IN,O
,kardi,IN,O
,then,IN,O
,.,IN,O
,
Sentence: 2490,Dulah,IN,O
,aur,IN,O
,dulhan,IN,O
,ke,IN,O
,rishta,IN,O
,daaroun,IN,O
,ne,IN,O
,police,IN,O
,station,IN,O
,ke,IN,O
,bahar,IN,O
,hi,IN,O
,maamla,IN,O
,sulchaliya,IN,O
,.,IN,O
,
Sentence: 2491,ok,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,iss,IN,O
,lehaz,IN,O
,se,IN,O
,dekha,IN,O
,jaye,IN,O
,to,IN,O
,phir,IN,O
,cast,IN,O
,theek,IN,O
,hai,IN,O
,aur,IN,O
,dono,IN,O
,nadia,IN,B-per
,&,IN,O
,sajal,IN,B-per
,iss,IN,O
,role,IN,O
,k,IN,O
,liye,IN,O
,fit,IN,O
,hain,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,very,IN,O
,good,IN,O
,convincing,IN,O
,reply,IN,O
,
Sentence: 2492,lala,IN,B-per
,plz,IN,O
,abi,IN,O
,cricket,IN,O
,ni,IN,O
,choro,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,ap,IN,O
,k,IN,O
,bgair,IN,O
,cricket,IN,O
,gaame,IN,O
,ni,IN,O
,lgti,IN,O
,bacho,IN,O
,ka,IN,O
,khel,IN,O
,lgtaa,IN,O
,h,IN,O
,plz,IN,O
,plz,IN,O
,play,IN,O
,
Sentence: 2493,acha,IN,O
,mob,IN,O
,hai,IN,O
,cemera,IN,O
,rslt,IN,O
,bohat,IN,O
,acha,IN,O
,hai,IN,O
,
Sentence: 2494,Apne,IN,O
,waqt,IN,O
,ke,IN,O
,behtareen,IN,O
,batsman,IN,O
,aur,IN,O
,kamiyab,IN,O
,tareen,IN,O
,captains,IN,O
,mein,IN,O
,shumaar,IN,O
,honay,IN,O
,walay,IN,O
,Azharuddin,IN,B-per
,ke,IN,O
,HCA,IN,B-org
,ke,IN,O
,sadar,IN,O
,muntakhib,IN,O
,honay,IN,O
,ke,IN,O
,baad,IN,O
,Hyderabadi,IN,O
,cricket,IN,O
,mein,IN,O
,mazeed,IN,O
,taraqqi,IN,O
,ki,IN,O
,umeed,IN,O
,ki,IN,O
,jarahi,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 2495,Is,IN,O
,tahaqeeq,IN,O
,mein,IN,O
,62,IN,O
,ki,IN,O
,omri,IN,O
,ke,IN,O
,sath,IN,O
,chain,IN,O
,mein,IN,O
,31,IN,O
,+-+-,IN,O
,750,IN,O
,afraad,IN,O
,shaamil,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 2496,Police,IN,O
,ney,IN,O
,is,IN,O
,khusoos,IN,O
,mein,IN,O
,aik,IN,O
,muqadma,IN,O
,darj,IN,O
,karte,IN,O
,hue,IN,O
,tehqiqaat,IN,O
,ka,IN,O
,aaghaz,IN,O
,kardiya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 2497,Jab,IN,O
,inhe,IN,O
,aik,IN,O
,TV,IN,O
,program,IN,O
,ki,IN,O
,direction,IN,O
,dene,IN,O
,ke,IN,O
,liye,IN,O
,kaha,IN,O
,gaya,IN,O
,
Sentence: 2498,Ameen,IN,O
,allah,IN,O
,siyat,IN,O
,da,IN,O
,allah,IN,O
,ham,IN,O
,.,IN,O
,subki,IN,O
,mushkil,IN,O
,asan,IN,O
,kary,IN,O
,
Sentence: 2499,sunha,IN,O
,ha,IN,O
,k,IN,O
,nawazsharif,IN,B-per
,nro,IN,O
,la,IN,O
,k,IN,O
,uk,IN,B-loc
,wapis,IN,O
,jai,IN,O
,ga,IN,O
,kia,IN,O
,pti,IN,B-org
,ya,IN,O
,karna,IN,O
,da,IN,O
,gi,IN,O
,kia,IN,O
,loutara,IN,O
,aram,IN,O
,sa,IN,O
,wapis,IN,O
,chala,IN,O
,jain,IN,O
,g,IN,O
,
Sentence: 2500,police,IN,O
,station,IN,O
,mein,IN,O
,mulzim,IN,O
,per,IN,O
,tashaddud,IN,O
,kia,IN,O
,gya,IN,O
,
Sentence: 2501,Taleem,IN,O
,mein,IN,O
,is,IN,O
,terhan,IN,O
,ke,IN,O
,naye,IN,O
,police,IN,O
,lakar,IN,O
,BJP,IN,B-org
,hukoomat,IN,O
,taleem,IN,O
,aur,IN,O
,Reservation,IN,O
,ki,IN,O
,wajah,IN,O
,se,IN,O
,taraqqi,IN,O
,pazeer,IN,O
,honay,IN,O
,walay,IN,O
,pasmandah,IN,O
,logon,IN,O
,ke,IN,O
,mawaqay,IN,O
,par,IN,O
,qabza,IN,O
,karliya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 2502,Wase,IN,O
,bhi,IN,O
,ye,IN,O
,murda,IN,O
,qoum,IN,O
,hy,IN,O
,
Sentence: 2503,jo,IN,O
,izzat,IN,O
,aur,IN,O
,pyaar,IN,O
,apko,IN,O
,dosroon,IN,O
,sy,IN,O
,milta,IN,O
,hai,IN,O
,wo,IN,O
,dar,IN,O
,haqeeqat,IN,O
,ap,IN,O
,hi,IN,O
,kay,IN,O
,ikhlaaq,IN,O
,ka,IN,O
,tohfaa,IN,O
,hai,IN,O
,
Sentence: 2504,aapse,IN,O
,zyada,IN,O
,jamaat,IN,O
,kay,IN,O
,parcham,IN,O
,nazar,IN,O
,aarahe,IN,O
,hain,IN,O
,tu,IN,O
,isee,IN,O
,se,IN,O
,aap,IN,O
,apni,IN,O
,maqboliyat,IN,O
,ka,IN,O
,andaza,IN,O
,laga,IN,O
,lain,IN,O
,
Sentence: 2505,Ali,IN,B-per
,brothers,IN,O
,aur,IN,O
,Bi,IN,B-per
,Amma,IN,I-per
,in,IN,O
,ke,IN,O
,mehman,IN,O
,hote,IN,O
,the,IN,O
,
Sentence: 2506,bekaar,IN,O
,fuzool,IN,O
,end,IN,O
,!,IN,O
,!,IN,O
,!,IN,O
,!,IN,O
,!,IN,O
,moti,IN,O
,budhi,IN,O
,laila,IN,B-per
,jeet,IN,O
,gayee,IN,O
,.,IN,O
,laila,IN,B-per
,doosri,IN,O
,larkiyon,IN,O
,ko,IN,O
,meesni,IN,O
,keh,IN,O
,rahi,IN,O
,hai,IN,O
,jabkay,IN,O
,laila,IN,B-per
,khud,IN,O
,sub,IN,O
,se,IN,O
,bari,IN,O
,meesni,IN,O
,hai,IN,O
,.,IN,O
,aliya,IN,B-per
,aur,IN,O
,aleena,IN,B-per
,main,IN,O
,se,IN,O
,koi,IN,O
,aik,IN,O
,desi,IN,O
,kuri,IN,O
,ka,IN,O
,title,IN,O
,win,IN,O
,kerti,IN,O
,to,IN,O
,theek,IN,O
,hota,IN,O
,.,IN,O
,
Sentence: 2507,Walid,IN,O
,ki,IN,O
,janib,IN,O
,se,IN,O
,hausla,IN,O
,afzaai,IN,O
,ke,IN,O
,natije,IN,O
,mein,IN,O
,Sarojini,IN,B-per
,Naidu,IN,I-per
,ne,IN,O
,Persian,IN,O
,mein,IN,O
,aik,IN,O
,drama,IN,O
,likha,IN,O
,
Sentence: 2508,ager,IN,O
,pti,IN,B-org
,na,IN,O
,naya,IN,O
,pakistan,IN,B-loc
,banna,IN,O
,liya,IN,O
,to,IN,O
,porana,IN,O
,kya,IN,O
,hum,IN,O
,beach,IN,O
,dy,IN,O
,
Sentence: 2509,pti,IN,B-org
,ny,IN,O
,lahore,IN,B-loc
,sy,IN,O
,14,IN,O
,main,IN,O
,sy,IN,O
,4,IN,O
,sets,IN,O
,jitin,IN,O
,jis,IN,O
,sy,IN,O
,sbit,IN,O
,hta,IN,O
,hy,IN,O
,ky,IN,O
,lahoriye,IN,O
,khoty,IN,O
,k,IN,O
,hi,IN,O
,qabil,IN,O
,hain,IN,O
,
Sentence: 2510,aacha,IN,O
,tu,IN,O
,aap,IN,O
,se,IN,O
,paisay,IN,O
,lay,IN,O
,k,IN,O
,chars,IN,O
,lenay,IN,O
,jata,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,hahahaha,IN,O
,u,IN,O
,r,IN,O
,fny,IN,O
,.,IN,O
,.,IN,O
,.,IN,O
,Rum,IN,O
,kisi,IN,O
,prody,IN,O
,show,IN,O
,ma,IN,O
,wrk,IN,O
,karo,IN,O
,plz,IN,O
,
Sentence: 2511,Wo,IN,O
,taweel,IN,O
,arsey,IN,O
,tak,IN,O
,mukhtalif,IN,O
,shows,IN,O
,ki,IN,O
,meyzbani,IN,O
,karte,IN,O
,rahe,IN,O
,
Sentence: 2512,chalimaqsood1,IN,O
,hahaha,IN,O
,buhat,IN,O
,achay,IN,O
,tu,IN,O
,bolnay,IN,O
,ki,IN,O
,kiya,IN,O
,zarorat,IN,O
,thi,IN,O
,bas,IN,O
,chup,IN,O
,ker,IN,O
,k,IN,O
,pti,IN,B-org
,ko,IN,O
,vote,IN,O
,dal,IN,O
,ker,IN,O
,ajatay,IN,O
,
Sentence: 2513,yeah,IN,O
,product,IN,O
,waqayee,IN,O
,mein,IN,O
,bohat,IN,O
,accha,IN,O
,hay,IN,O
,
Sentence: 2514,Police,IN,O
,ke,IN,O
,mutaabiq,IN,O
,Abhishek,IN,B-per
,nashe,IN,O
,ka,IN,O
,aadi,IN,O
,hai,IN,O
,aur,IN,O
,uss,IN,O
,ke,IN,O
,paas,IN,O
,amadani,IN,O
,ka,IN,O
,koyi,IN,O
,khaas,IN,O
,zariya,IN,O
,nahi,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 2515,first,IN,O
,generation,IN,O
,war,IN,O
,+-+-,IN,O
,second,IN,O
,generation,IN,O
,war,IN,O
,+-+-,IN,O
,third,IN,O
,generation,IN,O
,war,IN,O
,+-+-,IN,O
,forth,IN,O
,generation,IN,O
,war,IN,O
,aur,IN,O
,fifth,IN,O
,generation,IN,O
,waar,IN,O
,.,IN,O
,
Sentence: 2516,Royal,IN,B-org
,Challengers,IN,I-org
,Bangalore,IN,I-org
,(,IN,O
,RCB,IN,B-org
,),IN,O
,ke,IN,O
,khilaaf,IN,O
,Kings,IN,B-org
,XI,IN,I-org
,Punjab,IN,I-org
,ke,IN,O
,fast,IN,O
,bowler,IN,O
,Mohammad,IN,B-per
,Shami,IN,I-per
,ne,IN,O
,Sharjah,IN,B-loc
,ground,IN,O
,mein,IN,O
,IPL,IN,O
,2020,IN,O
,ke,IN,O
,31,IN,O
,wi,IN,O
,match,IN,O
,mein,IN,O
,ek,IN,O
,over,IN,O
,mein,IN,O
,Virat,IN,B-per
,Kohli,IN,I-per
,aur,IN,O
,AB,IN,B-per
,de,IN,I-per
,Villiers,IN,I-per
,ku,IN,O
,out,IN,O
,karkay,IN,O
,ek,IN,O
,khaas,IN,O
,Record,IN,O
,apne,IN,O
,naam,IN,O
,karliya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 2517,Is,IN,O
,mauqa,IN,O
,par,IN,O
,unhoun,IN,O
,ney,IN,O
,IT,IN,B-loc
,Tower,IN,I-loc
,ke,IN,O
,liye,IN,O
,muntakhib,IN,O
,companiyoun,IN,O
,ko,IN,O
,Certificate,IN,O
,hawalay,IN,O
,kiye,IN,O
,.,IN,O
,
Sentence: 2518,No,IN,O
,need,IN,O
,to,IN,O
,take,IN,O
,any,IN,O
,action,IN,O
,against,IN,O
,the,IN,O
,chains,IN,O
,engineer,IN,O
,
Sentence: 2519,imrankhan,IN,B-per
,kia,IN,O
,cheez,IN,O
,hai,IN,O
,sochtay,IN,O
,raho,IN,O
,
Sentence: 2520,kash,IN,O
,koi,IN,O
,aafia,IN,B-per
,k,IN,O
,barey,IN,O
,mein,IN,O
,bhi,IN,O
,soch,IN,O
,layta,IN,O
,buhat,IN,O
,qurbaniya,IN,O
,dai,IN,O
,han,IN,O
,ache,IN,O
,baiti,IN,O
,ha,IN,O
,wo,IN,O
,pakistan,IN,B-loc
,ki,IN,O
,
Sentence: 2521,Shairrrrr,IN,O
,ek,IN,O
,vari,IN,O
,phayrrrrr,IN,O
,aaaaa,IN,O
,
Sentence: 2522,Hafeez,IN,B-per
,behraal,IN,O
,Urdu,IN,O
,ke,IN,O
,shairi,IN,O
,adab,IN,O
,mein,IN,O
,qabil-e-zikar,IN,O
,hesiyat,IN,O
,ke,IN,O
,malik,IN,O
,hai,IN,O
,aur,IN,O
,inho,IN,O
,ne,IN,O
,Urdu,IN,O
,shaiyri,IN,O
,ko,IN,O
,jo,IN,O
,kuch,IN,O
,diya,IN,O
,hai,IN,O
,
Sentence: 2523,Jab,IN,O
,Hashim,IN,B-per
,+-+-,IN,O
,Azam,IN,B-per
,aur,IN,O
,roushan,IN,B-per
,ne,IN,O
,American,IN,O
,cricket,IN,O
,ko,IN,O
,khair,IN,O
,baad,IN,O
,kaha,IN,O
,to,IN,O
,un,IN,O
,ki,IN,O
,nasal,IN,O
,ne,IN,O
,kamyabi,IN,O
,ke,IN,O
,safar,IN,O
,ko,IN,O
,jari,IN,O
,rakha,IN,O
,Mohibbullah,IN,B-per
,Khan,IN,I-per
,1969,IN,O
,tek,IN,O
,American,IN,O
,tournament,IN,O
,jeette,IN,O
,rahe,IN,O
,pher,IN,O
,Hashim,IN,B-per
,ke,IN,O
,bare,IN,O
,sahebzade,IN,O
,Sharif,IN,B-per
,Khan,IN,I-per
,agae,IN,O
,
Sentence: 2524,kanjar,IN,O
,modi,IN,B-per
,apni,IN,O
,harkaton,IN,O
,se,IN,O
,aisy,IN,O
,baaz,IN,O
,nahi,IN,O
,aye,IN,O
,ga,IN,O
,
Sentence: 2525,yeh,IN,O
,haadsa,IN,O
,zila,IN,O
,ke,IN,O
,koine,IN,O
,jirlla,IN,O
,mandal,IN,O
,mein,IN,O
,uss,IN,O
,waqt,IN,O
,paish,IN,O
,aaya,IN,O
,jab,IN,O
,RTC,IN,O
,bus,IN,O
,naay,IN,O
,two,IN,O
,wheeler,IN,O
,ko,IN,O
,takkar,IN,O
,day,IN,O
,di,IN,O
,.,IN,O
,
Sentence: 2526,sub,IN,O
,aivam,IN,O
,say,IN,O
,request,IN,O
,ha,IN,O
,k,IN,O
,pakistan,IN,B-loc
,ko,IN,O
,bachao,IN,O
,or,IN,O
,zardari,IN,B-per
,ko,IN,O
,vote,IN,O
,nai,IN,O
,dana,IN,O
,jitna,IN,O
,kuch,IN,O
,khy,IN,O
,dy,IN,O
,plz,IN,O
,request,IN,O
,ha,IN,O
,.,IN,O
,pakistan,IN,B-loc
,ky,IN,O
,pas,IN,O
,itni,IN,O
,bijili,IN,O
,ha,IN,O
,ky,IN,O
,khatm,IN,O
,bi,IN,O
,karna,IN,O
,chy,IN,O
,to,IN,O
,nai,IN,O
,ho,IN,O
,sakti,IN,O
,likin,IN,O
,kia,IN,O
,ha,IN,O
,sub,IN,O
,policy,IN,O
,ha,IN,O
,gov,IN,O
,.,IN,O
,pakistan,IN,B-loc
,bhater,IN,O
,ho,IN,O
,sakta,IN,O
,ha,IN,O
,aur,IN,O
,tarki,IN,O
,kar,IN,O
,sakta,IN,O
,ha,IN,O
,.,IN,O
,
Sentence: 2527,misar,IN,B-loc
,ki,IN,O
,hukoomat,IN,O
,nay,IN,O
,un,IN,O
,taboton,IN,O
,ki,IN,O
,daryaft,IN,O
,ko,IN,O
,Misri,IN,O
,assaar,IN,O
,Qadima,IN,O
,ke,IN,O
,hawalay,IN,O
,se,IN,O
,ek,IN,O
,ahem,IN,O
,daryaft,IN,O
,qarar,IN,O
,diya,IN,O
,hai,IN,O
,.,IN,O
,
Sentence: 2528,allah,IN,O
,pak,IN,O
,imran,IN,B-per
,khan,IN,I-per
,ko,IN,O
,ahsan,IN,O
,rang,IN,O
,ma,IN,O
,pakistan,IN,B-loc
,ki,IN,O
,khidmat,IN,O
,karnay,IN,O
,ki,IN,O
,toufeeq,IN,O
,day,IN,O
,aamen,IN,O
,imrankhan,IN,B-per
,ab,IN,O
,umeed,IN,O
,tum,IN,O
,say,IN,O
,hay,IN,O
,
Sentence: 2529,Tabuk,IN,B-loc
,mein,IN,O
,Civil,IN,O
,defence,IN,O
,ki,IN,O
,pehli,IN,O
,ladies,IN,O
,team,IN,O
,ki,IN,O
,chairperson,IN,O
,Fatima,IN,B-per
,Sulaiman,IN,I-per
,Al-Bluwi,IN,I-per
,ne,IN,O
,kaha,IN,O
,hai,IN,O
,ke,IN,O
,hamari,IN,O
,team,IN,O
,hungami,IN,O
,halaat,IN,O
,mein,IN,O
,mardoun,IN,O
,ke,IN,O
,shana,IN,O
,bashanah,IN,O
,kaam,IN,O
,kere,IN,O
,gi,IN,O
,.,IN,O
,
Sentence: 2530,tobah,IN,O
,qabool,IN,O
,hony,IN,O
,ki,IN,O
,nishani,IN,O
,yeh,IN,O
,hai,IN,O
,ke,IN,O
,uske,IN,O
,baad,IN,O
,insan,IN,O
,ka,IN,O
,dil,IN,O
,gunah,IN,O
,se,IN,O
,hut,IN,O
,jata,IN,O
,hai,IN,O
,
Sentence: 2531,wahein,IN,O
,hindustani,IN,O
,khatoon,IN,O
,team,IN,O
,ki,IN,O
,sabiq,IN,O
,captain,IN,O
,aur,IN,O
,COA,IN,O
,rukan,IN,O
,dayna,IN,O
,ne,IN,O
,bhi,IN,O
,ganguly,IN,B-per
,ke,IN,O
,taqarrur,IN,O
,par,IN,O
,khushi,IN,O
,ka,IN,O
,izhaar,IN,O
,kiya,IN,O
,.,IN,O
,
Sentence: 2532,mahireen,IN,O
,palaak,IN,O
,kofori,IN,O
,Khoon,IN,O
,bananay,IN,O
,wali,IN,O
,sabzion,IN,O
,mein,IN,O
,shaamil,IN,O
,karte,IN,O
,hain,IN,O
,.,IN,O
,
Sentence: 2533,football,IN,O
,mein,IN,O
,cricket,IN,O
,mat,IN,O
,ghusao,IN,O
,yaar,IN,O
,.,IN,O
,
Sentence: 2534,dekty,IN,O
,hai,IN,O
,kya,IN,O
,krtein,IN,O
,hai,IN,O
,pti,IN,B-org
,waly,IN,O
,
Sentence: 2535,Kinza,IN,B-per
,hanste,IN,O
,huwe,IN,O
,tu,IN,O
,bht,IN,O
,buri,IN,O
,lagti,IN,O
,ha,IN,O
,or,IN,O
,bolta,IN,O
,huwa,IN,O
,tu,IN,O
,us,IN,O
,sa,IN,O
,bhi,IN,O
,zada,IN,O
,zehar,IN,O
,i,IN,O
,hate,IN,O
,u,IN,O
,kinza,IN,B-per
,and,IN,O
,masooma,IN,B-per
,
Sentence: 2536,unhon,IN,O
,ne,IN,O
,kaha,IN,O
,ke,IN,O
,mein,IN,O
,kal,IN,O
,sirf,IN,O
,30,IN,O
,minute,IN,O
,lon,IN,O
,ga,IN,O
,aur,IN,O
,adalat,IN,O
,ki,IN,O
,muawnat,IN,O
,kardoon,IN,O
,ga,IN,O
,.,IN,O
,
Sentence: 2537,Saudi,IN,B-loc
,mein,IN,O
,khangi,IN,O
,schools,IN,O
,ke,IN,O
,Principal,IN,O
,ko,IN,O
,bar,IN,O
,taraf,IN,O
,ka,IN,O
,faisla,IN,O
,
Sentence: 2538,bharat,IN,B-loc
,ne,IN,O
,zakir,IN,B-per
,nayak,IN,I-per
,per,IN,O
,apne,IN,O
,followers,IN,O
,mein,IN,O
,dushmani,IN,O
,ka,IN,O
,taasur,IN,O
,ubharney,IN,O
,aur,IN,O
,mukhtalif,IN,O
,mazhabi,IN,O
,groupon,IN,O
,ke,IN,O
,darmiyan,IN,O
,nafrat,IN,O
,phelaney,IN,O
,ka,IN,O
,ilzam,IN,O
,lgatey,IN,O
,huye,IN,O
,pabandi,IN,O
,laga,IN,O
,di,IN,O
,thi,IN,O
,
Sentence: 2539,Mohan,IN,B-per
,Babu,IN,I-per
,ney,IN,O
,2009,IN,O
,mein,IN,O
,release,IN,O
,hui,IN,O
,film,IN,O
,Saleem,IN,O
,ke,IN,O
,paison,IN,O
,ki,IN,O
,adaigi,IN,O
,ke,IN,O
,liye,IN,O
,choudhri,IN,O
,ko,IN,O
,40,IN,O
,.,IN,O
,75,IN,O
,laakh,IN,O
,rupiye,IN,O
,ka,IN,O
,cheque,IN,O
,diya,IN,O
,tha,IN,O
,.,IN,O
,
Sentence: 2540,iss,IN,O
,ke,IN,O
,baad,IN,O
,Masjid,IN,B-loc
,e,IN,I-loc
,Ibrahimi,IN,I-loc
,ko,IN,O
,Yahudion,IN,O
,aur,IN,O
,Musalmanoon,IN,O
,ke,IN,O
,darmiyan,IN,O
,taqseem,IN,O
,kardiya,IN,O
,gaya,IN,O
,tha,IN,O
,.,IN,O
,
Sentence: 2541,indian,IN,O
,media,IN,O
,ko,IN,O
,b,IN,O
,chahyee,IN,O
,kayy,IN,O
,kam,IN,O
,baqwas,IN,O
,krna,IN,O
,sekhain,IN,O
,
Sentence: 2542,is,IN,O
,ke,IN,O
,ilawa,IN,O
,Israeli,IN,O
,wazeer,IN,O
,e,IN,O
,azam,IN,O
,ne,IN,O
,australvi,IN,O
,karobari,IN,O
,shakhsiyat,IN,O
,james,IN,B-per
,beaker,IN,I-per
,se,IN,O
,1,IN,O
,laakh,IN,O
,12,IN,O
,hazaar,IN,O
,dollar,IN,O
,maliyat,IN,O
,se,IN,O
,ziyada,IN,O
,ke,IN,O
,Ahaef,IN,O
